Artist,Song Title,Genre,Lyrics
J-Cole,Sunset,Dirty South,"Pyrex whipper
Niggas want smoke, mmh
Niggas want smoke, I want it too, mmh
Niggas want, mmh, niggas want, mmh
Chase the money, Chase the money

Mmh, niggas want smoke, I want it too
Roses are red, my diamonds are blue
Pockets is green, a permanent hue
My niggas get work like assignments is due

Just made a mil', I counted it once
I think I go spread it around in the slums
2-6 boy, that's where I'm from
Help me get used to the sound of the drum

Rolls Royce riding down Sunset
I must get a crib in LA
Fuck a nigga finna tell me?
Catch him slipping, send him to Raleigh

Big ass chopper make God flinch
Ducking from the boys in the field
Just as good as poison with the steel

Hesitation always get you killed, nigga

I wanna pop my shit
I wanna cop my whip in cash
On that note, pull up on them folks
In an all black Ghost like Christmas Past

This shit's ass
Low-key rich with the same outfit that I did just have
Pardon the smoke, that's just my staff"
J-Cole,Got Me,Electronic,"You've got me so high
You've got me so high"
J-Cole,MIDDLE CHILD,Hip Hop,"You good, T-Minus?

Niggas been countin' me out
I'm countin' my bullets, I'm loadin' my clips
I'm writin' down names, I'm makin' a list
I'm checkin' it twice and I'm gettin' 'em hit
The real ones been dyin', the fake ones is lit
The game is off balance, I'm back on my shit
The Bentley is dirty, my sneakers is dirty
But that's how I like it, you all on my dick

I'm all in my bag, this hard as it get
I do not snort powder, I might take a sip
I might hit the blunt, but I'm liable to trip
I ain't poppin' no pill, but you do as you wish
I roll with some fiends, I love 'em to death
I got a few mil' but not all of them rich
What good is the bread if my niggas is broke?
What good is first class if my niggas can't sit?

That's my next mission, that's why I can't quit
Just like LeBron, get my niggas more chips
Just put the Rollie right back on my wrist
This watch came from Drizzy, he gave me a gift
Back when the rap game was prayin' I'd diss
They act like two legends cannot coexist
But I'd never beef with a nigga for nothin'
If I smoke a rapper, it's gon' be legit

It won't be for clout, it won't be for fame
It won't be 'cause my shit ain't sellin' the same
It won't be to sell you my latest lil' sneakers"
J-Cole,Sacrifices,Dirty South,"Yeah, yeah, yeah, yeah, yeah, yeah
Yeah, yeah, yeah, yeah
Yeah, yeah, yeah, yeah, yeah, yeah
Yeah, yeah, yeah, yeah

Young nigga back from the dead
I don't know, I don't know, I don't know
Nigga almost lost his head, yeah
Gotta run, gotta fly, gotta float
Channels on top of the dresser
Baby, you down, need to bless up
Gotta watch how you address us
Playing no games, no dress-up
I got an idea
'Less you wildin' out in my hood, dawg ain't right here
Caption me as world nominated before I miss, yeah
Let the AK spray straight before I'm finished, yeah
As a monologue, talking to the fog, fuck a ho and miss, yeah

I make Sacrifices, bloody Sacrifices
Cutthroat, grab his toe, I suppose
Maybe that's what life is

Ayy, man, caveman
Two drink, cave in
Two blunt, ease up
Booyah, leaves up
Who care? Who there?
Do what? Wake up
The hell, happened
We want, hands up
Pay you, dare you
Motherfuck, motherfuck
Sister fucked, granny fucked
System, get some

Yeah, you, day two
Yeah, you, you, you
You a van, through the van
Stripper, good Lord
Top chi, not me
Boy, please, whatever
You next, to death
To go, ooh, oh
Who's that? Ring ring
Your number, bang bang
Callin' up, talk it up
Move over

I make Sacrifices, bloody Sacrifices
Cutthroat, grab his toe, I suppose
Hmm, uh

Shit lookin' all red from the North with the power"
Travis-Scott,HYAENA,Hip Hop,"The situation we are in at this time
Neither a good one, nor is it so unblessed
It can change, it can stay the same
I can say, I can make my claim
Hail, hail, hail

Yeah, okay
This shit is outta control
I'm drivin' through Hell and I done brought snow
It's shinin' in here and I done brought glow
I hear the sirens right out the chateau, run me the info
Tryna hear what you did, not how you came close
'Cause I get bobblehead like I done made pro
I made Italian bread like I done made dough
I be all around the map

Write a show 'bout myself like I'm Chelsea Handler
Or write a series 'bout my bitches like I'm Kelsey Grammar
Nicknamed the jet Jayhawk 'cause it's outta Kansas
You know it's Spaldin' in my top, I'm in my esperanza"
Travis-Scott,THANK GOD,Hip Hop,"I won't doubt it, I won't
He won't mislead all His followers
Prayin' on the process, minus Spirit
Feel like
Like I'm
Floatin' in my prime time

One life, live it, right now
One life, live it, yeah

Goodbyes, that's life
Fun times, for life
For life, from down my eyes
Thank God I'm free tonight

Got God on the line
Tell the devil I'm fine
He always tryin'
Tryin' his best (no question)"
Travis-Scott,MODERN JAM (feat. Teezo Touchdown),Hip Hop,"Yeah-yeah, yeah-yeah, turn it up
To the maker
Vibrator
Roof shaker
Earthquaker
Annihilator
Yeah

Baby, please get off the 'Gram
I like you better in the stands
I upgrade my OnlyFans
It do or don't need a cam'
This right here my new modern jam
I'm on fire, the new burnin' man
She paid to view, that's an on-demand
Hey, Guy-Man, brought him home from France

This punk, put it on the Bible
I like a Bi girl on a bi-cycle
Then I bought a car, now she feel entitled
My so hard, pokin' like the Eiffel
I just need the world, I ain't hard to please
Way I keep the knowledge, think I'm Socrates
I got 'em levitatin' way off their knees
The way I make it jump, I make it hard to breathe, it's like"
Travis-Scott,MY EYES,Hip Hop,"When I stare in your eyes
You'll be there forever
To watch our life (to watch our life together)
You just like going to Heaven (my heart)
Oh, where are you taking me? (oh, yeah, oh, yeah, oh, yeah, oh, yeah)
I'm fallin', and, I'm drownin'
But, you're takin' me

One thousand on my feet
Stacks spreaded on my seat
Ten thousand on my eyes (eyes)

Rollie Pollie on my wrist
Gotta make a flight, big day, slummin' on FaceTime
Fifty K, wonderin' why I'm stormin' off, no race
Emboldened by the bliss
I was sworn in by a kiss
Late from the country caters
No peacemaker, I sweep up cases

Goin' on a walk with a new suit armor
New suit dead, Bottega, that's on it
Give me the heat from the sleep, then I harm her
Cupid creep in, sleep with a Hummer

Three time to get me T-T-T'd
Still same phone, AT&T-T
Still givin' news very vividly"
Travis-Scott,GOD'S COUNTRY,Hip Hop,"(La, la, la, la, la, la, la, la)
(La, la, la, la) (watchin' in) (la, la, la, la)
Only one they watching in, yeah (la, la, la, la, la, la, la, la)
It ain't up to you no more (la, la, la, la, la, la, la, la)
God Country, this is war

Wakin' up, I see the light
I been drunk and it's alright
I took the drive to clear my mental
Would tint the whip, but it's a bike"
Travis-Scott,SIRENS,Hip Hop,"Every night, I look up in the sky
And the stars are all there
But when I look for you, you're never there
Explorer, are you out there?
We had to spread out the word
Mmm

I was too damn determined
Rap game, it needed refurbish
I was on top with no service
Watch as they all playin' verses
They in the bushes, they lurkin'
Might gotta call the insurgents
She wanna f*ck with a purpose
I gotta juggle my urges
Got a couple departments
Closet built like a department
Double up cup of the bourbon
How I give all of my sermons
Yeah, we still (Still)"
Travis-Scott,MELTDOWN (feat. Drake),Hip Hop,"Yeah
Tensions is definitely rising
T'd up right now
T time, T time
T time, T time, T time

Tea time like I got a cup of this sh-
Tee time like golf at a quarter to six
I'd love to f- on a regular bitch
Famous h- lame but they stay on my d-
Heard your new joint, it's embarrassing, sh-
You talk to the cops on some therapist sh-
You act like you love this American sh-
But, really, the truth is you scared of the 6
Yeah, you scared of the 6
Yeah, you scared of the 6

Your bodyguard put in some work on a fluke
Now you wanna go and inherit that sh-
Don't talk to the boy 'bout comparisons, sh-
Or come to the boy on some arrogant sh-
The weapons we got are some terrorist sh-
Like TV producers we, grr, we airing this sh-
She askin' for bread for her parents and sh-
I told her, ""I don't got no cash"", and she said she gon' wait on a rack, on some Arabic sh-

I pull out a million and stare at the sh-
My d- just got hard 'cause a wire just hit
My schedule is out, come spin us, for real
Man, f- all that spinnin' the narrative sh-

I melt down the chains that I bought from yo' boss
Give a f- about all of that heritage sh-"
Travis-Scott,FE!N (feat. Playboi Carti),Hip Hop,"Just come outside for the night (yeah)
Take your time, get your light (yeah)
Johnny Dang, yeah, yeah
I been out geekin' (bitch)

FE!N, FE!N, FE!N, FE!N, FE!N (yeah)
FE!N, FE!N, FE!N, FE!N, FE!N (yeah)
FE!N, FE!N, FE!N, FE!N, FE!N
FE!N, FE!N (yeah), FE!N, FE!N, FE!N

The career's more at stake
When you in your prime (at stake)
- That paper, baby
My face on the dotted line (dot, yeah)
I been flyin' out of town
For some peace of mind (yeah)
It's like always, they just want a piece of mine (ah)
I been focused on the future, never on right now (ah)
What I'm sippin' not kombucha
Either pink or brown (it's lit)
I'm the one that introduced you
To the you right now (mmm, let's go)

Oh my God, that - bitin' (that - bitin')
Well, alright (alright)
Tryna vibe (I'm tryna vibe this)
In the night, come alive
Ain't asleep
Ain't a-, ain't a-, ain't-ain't

FE!N, FE!N, FE!N, FE!N, FE!N
FE!N, FE!N, FE!N, FE!N, FE!N"
Travis-Scott,DELRESTO (ECHOES) (feat. Beyoncé),Hip Hop,"(I believe, I believe in love)
Ah-ah-ah-ah-ah-ah-ah-ah-ah-ah
Ah-ah-ah-ah-ah-ah-ah-ah-ah-ah
Ah-ah-ah-ah-ah-ah-ah-ah-ah-ah
Ah-ah-ah-ah-ah-ah-ah-ah-ah-ah

Statues in the next room
Billions in escrow (ah-ah-ah-ah-ah-ah-ah-ah-ah-ah)
Bulletproof the whole thing
Ignore the dress code
Step into the ballroom
So hard to let go (ah-ah-ah-ah-ah-ah-ah-ah-ah-ah)
Things that never give life
I can see the echoes

Ridin' through the thunder
Tryna see the summer (It's the echoes that I wait for)
(It's the echoes that I'm made for)
Recognize the restaurant
Recognize the let go
Breakin' through the echoes (made for)
Breathin' through the echo (walk)

It's only echoes (walk) I escape for (walk)
Only echoes (walk) on the return (walk)
Walkin' on (walk) the numbers (walk)
Stay the night

It's the let go (walk)"
Travis-Scott,I KNOW ?,Hip Hop,"Tell me, is you still up? (Up)
It's 5 a.m. and I'm drunk right now
Tell me, can we still fuck? (Fuck that shit)
One of one, I'm in the zone right now
Tell me, am I still? Mmm
Tellin' you just how I feel right now
You said it's just the drugs and I know
I know, I know, I know, I know, I know, I know
I lied too, way before (let's go), before
Before I had you right inside my arms
But then again, I could be drunk (it's lit, yeah)

Baby, I don't wanna sound righteous (yeah)
I got 20 bitches suckin' like bisons
I just eeny, meeny, miney, roll the dices, I pick her (pop It, pop It)

She ain't really even my type, been out here
She been losin' herself to the night shift
She been losin' herself, and I get it, oh, girl, yeah, I get it

Yeah, yeah, you've been fightin' for your shot
And you've been searchin' for your spot
Girl, I feel it, yeah, girl, I feel it, yeah"
Travis-Scott,TOPIA TWINS (feat. Rob49 & 21 Savage),Hip Hop,"Twin bitches, twin bitches
Twin bitches hoppin' off a jet ski (yeah)
(Ayy, what you doin'?)
Twin bitches, twin bitches (yeah)
Twin bitches hoppin' off a jet ski

Yeah, it's so hard to hide, I'm a dawg, nigga, I make a mistake and show it
Way I shoot my shot at all these hoes, I fuck my shoulder up
Travis, what if they twin and they Siamese, but they wanna fuck us both? (Yeah)
Buy her what she want and suck her toes, I'm tryna make her cum
Told her, ""Throw it back and put that pussy on me"" (yeah)

Told her, ""Sit it on this dick,"" I took the glizzy on me
And you know this life been busy, man, I'm busy, homie
And I come through, throw a pack, she never leave me lonely (yeah, yeah)
I can't do no cuddles, can't stay 'til the mornin' (can't stay 'til the mornin')
She an angel in the streets, a demon undercover (yeah)
Lie to shorty like I hate her, fuck her like I love her (fuck her like I love her)
I be stuntin' like my daddy, I'm from New Orleans project (from New Orleans project)
Yeah

Sittin' sideways with a drink while I think
Bitches get cold in the summer, keep a mink
Tell me what you doin' for her, better not think
Another nigga do it for her, before you blink
Highway, movin' right behind me, a fleet
If she get too annoyin', find a beach
Twin bitches, twin bitches"
